<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20080228000000,98.54,101.27,97.45,100.9,0.0
20080229000000,101.2,101.27,99.66,100.1,0.0
20080303000000,100.12,102.29,99.2,100.48,0.0
20080304000000,100.6,101.31,96.92,97.52,0.0
20080305000000,97.75,102.07,97.52,101.64,0.0
20080306000000,101.67,102.95,100.28,102.61,0.0
20080307000000,102.69,103.98,101.36,102.38,0.0
20080310000000,102.3,104.45,101.2,104.16,0.0
20080311000000,104.21,105.82,103.3,105.25,0.0
20080312000000,105.43,106.45,104.0,106.27,0.0
20080313000000,106.31,107.88,105.56,107.54,0.0
20080314000000,106.64,108.02,106.24,107.55,0.0
20080317000000,106.0,107.97,99.5,101.75,0.0
20080318000000,102.31,106.18,101.7,105.56,0.0
20080319000000,104.93,105.1,100.16,100.72,0.0
20080320000000,100.07,100.81,98.0,100.38,0.0
20080324000000,99.75,101.28,98.92,99.86,0.0
20080325000000,98.97,101.1,98.7,100.6,0.0
20080326000000,100.9,104.18,100.75,103.99,0.0
20080327000000,104.22,105.6,103.41,105.0,0.0
20080328000000,104.4,105.42,103.05,103.77,0.0
20080331000000,103.36,105.32,99.14,100.3,0.0
20080401000000,100.5,101.47,98.99,100.17,0.0
20080402000000,100.41,103.98,99.1,103.75,0.0
20080403000000,103.88,104.5,102.01,102.52,0.0
20080404000000,102.85,105.08,102.7,104.9,0.0
20080407000000,104.68,107.5,104.6,107.14,0.0
20080408000000,106.83,107.78,105.72,106.34,0.0
20080409000000,106.8,109.5,105.75,108.47,0.0
20080410000000,108.54,109.98,106.86,108.2,0.0
20080411000000,107.88,109.17,107.69,108.75,0.0
20080414000000,108.26,110.01,108.09,109.84,0.0
20080415000000,109.95,112.08,109.68,111.31,0.0
20080416000000,111.33,112.83,110.15,112.66,0.0
20080417000000,112.83,113.38,111.74,112.43,0.0
20080418000000,112.51,114.22,110.62,113.92,0.0
20080421000000,113.85,114.86,113.03,114.43,0.0
20080422000000,114.35,116.75,113.94,115.95,0.0
20080423000000,115.9,116.63,114.58,116.46,0.0
20080424000000,116.05,116.87,112.57,114.34,0.0
20080425000000,113.8,117.56,112.49,116.34,0.0
20080428000000,117.32,117.51,116.07,116.74,0.0
20080429000000,116.74,116.74,113.01,113.43,0.0
20080430000000,113.5,114.66,111.17,111.36,0.0
20080501000000,112.74,112.74,108.42,110.5,0.0
20080502000000,110.36,114.8,109.8,114.56,0.0
20080505000000,114.54,118.58,114.21,117.99,0.0
20080506000000,118.13,120.99,117.69,120.31,0.0
20080507000000,120.15,122.78,119.34,122.32,0.0
20080508000000,122.39,123.93,120.89,122.84,0.0
20080509000000,123.5,125.9,123.3,125.4,0.0
20080512000000,125.63,125.63,122.47,122.91,0.0
20080513000000,122.85,124.99,121.95,124.1,0.0
20080514000000,123.85,124.29,121.45,121.86,0.0
20080515000000,120.1,124.1,120.1,121.25,0.0
20080516000000,123.05,126.34,122.71,124.99,0.0
20080519000000,125.28,126.0,123.59,125.06,0.0
20080520000000,125.2,128.07,124.5,127.84,0.0
20080521000000,127.8,133.67,127.8,132.7,0.0
20080522000000,133.67,135.14,130.0,130.51,0.0
20080523000000,130.51,133.74,130.07,131.57,0.0
20080526000000,131.25,133.16,131.25,132.37,0.0
20080527000000,132.97,133.41,127.83,128.31,0.0
20080528000000,128.19,131.29,126.04,130.93,0.0
20080529000000,131.55,132.85,126.09,126.89,0.0
20080530000000,127.0,129.0,125.0,127.78,0.0
20080602000000,127.22,129.25,125.62,128.02,0.0
20080603000000,127.88,128.09,124.18,124.58,0.0
20080604000000,124.18,124.9,121.7,122.1,0.0
20080605000000,121.75,127.9,121.32,127.54,0.0
20080606000000,127.6,138.12,127.23,137.69,0.0
20080609000000,137.25,137.51,131.6,133.91,0.0
20080610000000,134.47,137.74,130.5,131.02,0.0
20080611000000,131.75,137.3,131.65,135.02,0.0
20080612000000,135.0,136.8,131.35,136.09,0.0
20080613000000,136.17,136.21,133.09,134.25,0.0
20080616000000,134.79,139.32,132.82,134.71,0.0
20080617000000,134.25,135.28,132.0,133.72,0.0
20080618000000,133.0,136.6,132.14,136.44,0.0
20080619000000,136.22,137.4,131.73,132.0,0.0
20080620000000,132.0,136.8,131.48,134.86,0.0
20080623000000,134.56,137.34,133.65,135.91,0.0
20080624000000,136.38,137.76,135.46,136.46,0.0
20080625000000,137.0,137.22,132.0,134.33,0.0
20080626000000,134.25,140.56,133.52,139.83,0.0
20080627000000,139.2,142.97,138.99,140.31,0.0
20080630000000,141.29,143.91,139.54,139.83,0.0
20080701000000,140.44,143.31,140.11,140.67,0.0
20080702000000,141.7,144.95,140.4,144.26,0.0
20080703000000,144.76,146.69,144.18,146.08,0.0
20080704000000,146.3,146.62,144.25,144.42,0.0
20080707000000,144.4,144.86,140.33,141.87,0.0
20080708000000,141.86,142.96,135.5,136.43,0.0
20080709000000,136.02,138.91,135.9,136.58,0.0
20080710000000,136.8,142.41,136.18,142.03,0.0
20080711000000,142.14,147.5,141.62,144.49,0.0
20080714000000,144.37,145.45,142.25,143.92,0.0
20080715000000,143.85,145.55,134.96,138.75,0.0
20080716000000,138.76,139.26,132.5,136.19,0.0
20080717000000,136.31,137.85,130.73,131.07,0.0
20080718000000,131.59,133.69,129.66,130.19,0.0
20080721000000,131.04,133.57,130.19,132.61,0.0
20080722000000,132.69,133.75,127.6,129.55,0.0
20080723000000,129.4,129.5,124.61,125.29,0.0
20080724000000,125.23,127.25,124.1,126.44,0.0
20080725000000,126.56,127.51,123.39,124.52,0.0
20080728000000,124.4,126.49,124.05,125.84,0.0
20080729000000,126.12,126.79,120.88,122.71,0.0
20080730000000,122.59,127.61,121.42,127.1,0.0
20080731000000,126.9,127.52,122.92,123.98,0.0
20080801000000,123.42,127.94,121.94,124.18,0.0
20080804000000,125.3,125.3,118.8,120.68,0.0
20080805000000,119.99,120.05,116.91,117.7,0.0
20080806000000,116.98,118.77,115.6,117.0,0.0
20080807000000,117.2,119.75,116.25,117.86,0.0
20080808000000,117.8,118.1,112.8,113.33,0.0
20080811000000,113.85,115.32,111.07,112.67,0.0
20080812000000,112.88,114.31,110.47,111.15,0.0
20080813000000,111.55,114.93,111.01,113.47,0.0
20080814000000,114.41,114.89,111.88,112.64,0.0
20080815000000,112.78,113.05,110.31,112.55,0.0
20080818000000,112.3,114.15,110.85,111.94,0.0
20080819000000,111.94,115.38,110.7,113.25,0.0
20080820000000,113.85,115.59,111.61,114.36,0.0
20080821000000,114.75,120.93,114.55,120.16,0.0
20080822000000,120.16,120.91,113.38,113.92,0.0
20080825000000,113.0,115.6,113.0,114.03,0.0
20080826000000,114.45,116.52,111.65,114.63,0.0
20080827000000,114.32,117.25,114.32,116.22,0.0
20080828000000,116.42,118.26,112.81,114.17,0.0
20080829000000,114.97,116.75,113.5,114.05,0.0
20080901000000,115.5,115.56,109.17,109.41,0.0
20080902000000,110.45,110.45,104.14,108.34,0.0
20080903000000,108.33,108.4,106.17,108.06,0.0
20080904000000,108.39,109.16,105.16,106.3,0.0
20080905000000,105.97,106.65,103.43,104.09,0.0
20080908000000,105.74,106.9,102.34,103.44,0.0
20080909000000,103.58,103.79,98.94,100.34,0.0
20080910000000,100.0,102.06,98.1,98.97,0.0
20080911000000,99.2,100.2,96.99,97.64,0.0
20080912000000,98.01,99.44,96.33,97.58,0.0
20080915000000,95.99,96.59,91.17,92.38,0.0
20080916000000,91.57,92.13,88.9,89.22,0.0
20080917000000,91.95,95.13,89.03,94.84,0.0
20080918000000,94.85,99.69,93.29,95.19,0.0
20080919000000,95.0,100.5,94.85,99.61,0.0
20080922000000,99.5,107.11,99.5,106.04,0.0
20080923000000,106.09,106.09,100.57,103.08,0.0
20080924000000,103.48,105.94,101.63,102.45,0.0
20080925000000,102.56,105.27,100.01,104.6,0.0
20080926000000,103.77,104.0,101.2,103.54,0.0
20080929000000,103.29,103.29,92.64,93.98,0.0
20080930000000,93.3,99.87,91.1,98.17,0.0
20081001000000,99.45,100.31,92.87,95.33,0.0
20081002000000,96.1,97.03,90.26,90.56,0.0
20081003000000,90.48,92.46,88.0,90.25,0.0
20081006000000,88.3,88.65,83.36,83.68,0.0
20081007000000,83.91,87.99,82.84,84.66,0.0
20081008000000,83.94,85.6,81.0,84.36,0.0
20081009000000,83.62,85.07,80.4,82.66,0.0
20081010000000,80.5,80.55,73.14,74.09,0.0
20081013000000,77.0,78.42,75.54,77.46,0.0
20081014000000,78.46,80.74,74.26,74.53,0.0
20081015000000,74.3,75.04,69.97,70.8,0.0
20081016000000,69.5,70.15,65.45,66.32,0.0
20081017000000,70.32,71.9,67.4,69.6,0.0
20081020000000,70.65,73.61,69.41,72.03,0.0
20081021000000,73.2,73.29,67.91,69.72,0.0
20081022000000,68.87,68.87,63.96,64.52,0.0
20081023000000,65.21,67.7,64.0,65.92,0.0
20081024000000,67.33,67.33,61.0,62.05,0.0
20081027000000,61.93,63.59,59.02,61.41,0.0
20081028000000,60.49,62.95,59.47,60.29,0.0
20081029000000,62.88,67.12,61.24,65.47,0.0
20081030000000,66.18,68.35,61.93,63.71,0.0
20081031000000,62.52,66.47,60.62,65.32,0.0
20081103000000,64.3,66.7,60.18,60.48,0.0
20081104000000,60.5,67.76,58.38,66.44,0.0
20081105000000,65.95,66.0,61.13,61.87,0.0
20081106000000,61.56,62.0,56.44,57.43,0.0
20081107000000,56.9,59.43,56.62,57.35,0.0
20081110000000,58.38,61.98,56.18,59.08,0.0
20081111000000,57.53,57.58,54.92,55.71,0.0
20081112000000,55.62,55.92,51.64,52.37,0.0
20081113000000,51.96,53.26,50.6,51.99,0.0
20081114000000,56.8,56.8,53.42,54.24,0.0
20081117000000,53.37,56.15,52.04,52.31,0.0
20081118000000,52.42,53.06,51.25,51.84,0.0
20081119000000,51.88,52.95,50.61,51.72,0.0
20081120000000,51.0,51.3,47.46,48.08,0.0
20081121000000,47.8,50.14,47.4,49.19,0.0
20081124000000,50.0,54.5,48.0,53.93,0.0
20081125000000,53.7,53.86,50.1,50.35,0.0
20081126000000,50.69,54.45,49.81,53.92,0.0
20081127000000,53.75,53.91,51.98,53.13,0.0
20081128000000,53.42,54.9,50.8,53.49,0.0
20081201000000,53.0,53.0,47.5,47.97,0.0
20081202000000,47.7,48.97,45.3,45.44,0.0
20081203000000,45.9,46.59,44.87,45.44,0.0
20081204000000,45.1,45.68,41.8,42.28,0.0
20081205000000,42.35,43.19,39.35,39.74,0.0
20081208000000,40.48,44.63,40.48,43.42,0.0
20081209000000,43.87,44.17,41.25,41.53,0.0
20081210000000,42.44,45.27,40.92,42.4,0.0
20081211000000,42.6,48.36,42.0,47.39,0.0
20081212000000,46.63,47.2,43.3,46.41,0.0
20081215000000,46.0,49.96,44.25,44.6,0.0
20081216000000,44.76,46.48,43.9,44.56,0.0
20081217000000,47.79,48.91,45.3,45.53,0.0
20081218000000,45.35,46.68,43.2,43.36,0.0
20081219000000,43.42,45.15,43.03,44.0,0.0
20081222000000,44.65,44.77,41.03,41.45,0.0
20081223000000,41.05,42.02,39.2,40.36,0.0
20081224000000,40.6,40.6,36.2,36.61,0.0
20081226000000,36.58,38.74,36.58,38.37,0.0
20081229000000,39.78,43.18,38.15,40.55,0.0
20081230000000,40.8,40.88,38.58,40.15,0.0
20081231000000,40.11,46.31,38.1,45.59,0.0
20090102000000,43.85,47.33,41.6,46.91,0.0
20090105000000,48.2,50.05,46.31,49.62,0.0
20090106000000,48.8,52.21,48.6,50.53,0.0
20090107000000,50.53,51.4,45.67,45.86,0.0
20090108000000,46.02,47.36,43.75,44.67,0.0
20090109000000,45.23,45.67,42.79,44.42,0.0
20090112000000,44.57,44.7,42.12,42.91,0.0
20090113000000,43.1,45.59,41.84,44.83,0.0
20090114000000,45.08,46.0,43.74,45.08,0.0
20090115000000,44.97,47.2,43.8,44.69,0.0
20090116000000,48.0,49.12,45.94,46.57,0.0
20090119000000,46.3,46.5,43.8,44.5,0.0
20090120000000,44.6,45.64,42.96,43.62,0.0
20090121000000,43.89,45.76,42.85,45.02,0.0
20090122000000,45.12,46.64,43.4,45.39,0.0
20090123000000,44.66,48.61,43.9,48.37,0.0
20090126000000,47.46,49.65,46.67,46.96,0.0
20090127000000,46.94,48.4,43.55,43.73,0.0
20090128000000,44.2,46.19,43.76,44.9,0.0
20090129000000,44.51,46.06,44.0,45.4,0.0
20090130000000,45.5,47.75,45.1,45.88,0.0
20090202000000,46.06,46.56,43.77,43.82,0.0
20090203000000,44.51,44.92,43.84,44.08,0.0
20090204000000,44.23,45.1,43.7,44.15,0.0
20090205000000,44.22,46.6,44.05,46.46,0.0
20090206000000,47.0,47.48,44.21,46.21,0.0
20090209000000,46.06,48.42,45.53,46.02,0.0
20090210000000,46.02,48.22,44.38,44.61,0.0
20090211000000,45.11,45.68,43.93,44.28,0.0
20090212000000,44.65,45.14,43.92,44.65,0.0
20090213000000,45.97,46.5,44.32,44.81,0.0
20090216000000,44.3,45.5,43.15,43.28,0.0
20090217000000,43.66,44.0,40.23,41.03,0.0
20090218000000,40.41,41.77,39.35,39.55,0.0
20090219000000,39.91,42.19,39.64,41.99,0.0
20090220000000,41.41,42.1,39.78,41.89,0.0
20090223000000,41.66,43.45,40.3,40.99,0.0
20090224000000,40.63,42.6,40.43,42.5,0.0
20090225000000,42.35,44.5,41.85,44.29,0.0
20090226000000,44.4,46.63,44.15,46.51,0.0
20090227000000,46.29,46.48,44.52,46.35,0.0
20090302000000,45.56,45.65,41.9,42.21,0.0
20090303000000,42.16,44.1,41.6,43.7,0.0
20090304000000,43.3,46.54,43.1,46.12,0.0
20090305000000,46.28,46.42,42.85,43.64,0.0
20090306000000,44.28,45.24,43.06,44.85,0.0
20090309000000,45.42,45.74,43.07,44.13,0.0
20090310000000,44.4,45.77,43.61,43.96,0.0
20090311000000,43.81,44.44,41.3,41.4,0.0
20090312000000,41.83,45.48,41.48,45.09,0.0
20090313000000,44.8,46.36,44.13,44.93,0.0
20090316000000,44.25,44.57,42.59,43.98,0.0
20090317000000,45.9,48.65,45.22,48.24,0.0
20090318000000,47.4,48.94,46.05,47.66,0.0
20090319000000,48.21,51.64,48.16,50.67,0.0
20090320000000,50.38,51.7,49.74,51.22,0.0
20090323000000,51.3,53.86,51.1,53.47,0.0
20090324000000,53.23,53.61,52.42,53.5,0.0
20090325000000,53.04,53.48,51.17,51.75,0.0
20090326000000,52.39,53.8,52.3,53.46,0.0
20090327000000,53.31,53.44,51.17,51.98,0.0
20090330000000,51.5,51.6,47.66,47.99,0.0
20090331000000,48.5,49.81,47.47,49.23,0.0
20090401000000,48.37,48.7,47.26,48.44,0.0
20090402000000,48.59,53.06,48.59,52.75,0.0
20090403000000,52.34,54.26,51.48,53.47,0.0
20090406000000,53.5,54.31,51.15,52.24,0.0
20090407000000,52.44,53.18,50.65,51.22,0.0
20090408000000,50.56,53.59,49.8,51.59,0.0
20090409000000,52.05,54.27,51.85,54.06,0.0
20090413000000,53.98,54.12,50.9,52.14,0.0
20090414000000,52.25,53.56,51.21,51.96,0.0
20090415000000,51.86,52.87,51.35,51.79,0.0
20090416000000,53.25,53.91,52.53,53.06,0.0
20090417000000,53.05,53.97,52.63,53.35,0.0
20090420000000,53.06,53.06,49.6,49.86,0.0
20090421000000,49.86,50.63,48.31,49.82,0.0
20090422000000,49.82,50.32,48.85,49.81,0.0
20090423000000,49.32,50.51,49.25,50.11,0.0
20090424000000,50.13,52.09,49.5,51.67,0.0
20090427000000,51.04,51.19,48.4,50.32,0.0
20090428000000,50.08,50.42,48.88,49.99,0.0
20090429000000,49.57,51.28,49.25,50.78,0.0
20090430000000,51.17,51.39,50.0,50.8,0.0
20090501000000,50.7,53.05,49.96,52.85,0.0
20090504000000,52.6,54.78,52.36,54.58,0.0
20090505000000,54.62,54.91,53.64,54.12,0.0
20090506000000,54.38,56.3,53.86,56.15,0.0
20090507000000,56.3,58.22,55.43,56.47,0.0
20090508000000,56.64,58.5,56.64,58.14,0.0
20090511000000,57.8,58.09,56.31,57.48,0.0
20090512000000,57.3,58.91,56.87,57.94,0.0
20090513000000,58.36,59.05,56.88,57.34,0.0
20090514000000,57.21,57.28,56.0,56.69,0.0
20090515000000,58.45,58.91,55.85,55.98,0.0
20090518000000,56.17,58.86,55.91,58.47,0.0
20090519000000,58.5,59.65,57.69,58.92,0.0
20090520000000,58.9,60.8,58.76,60.59,0.0
20090521000000,60.37,60.68,58.83,59.93,0.0
20090522000000,60.12,60.94,59.61,60.78,0.0
20090525000000,61.0,61.16,59.85,60.21,0.0
20090526000000,60.03,61.35,58.41,61.24,0.0
20090527000000,61.43,62.75,60.99,62.5,0.0
20090528000000,61.86,64.68,61.78,64.39,0.0
20090529000000,64.02,65.8,63.96,65.52,0.0
20090601000000,65.77,68.03,65.49,67.97,0.0
20090602000000,67.44,68.55,67.05,68.17,0.0
20090603000000,67.75,68.65,64.91,65.88,0.0
20090604000000,65.94,69.5,65.84,68.71,0.0
20090605000000,68.66,69.91,67.35,68.34,0.0
20090608000000,67.79,68.79,66.88,67.88,0.0
20090609000000,68.66,70.06,68.24,69.62,0.0
20090610000000,70.0,71.2,69.92,70.8,0.0
20090611000000,70.87,72.27,70.63,71.79,0.0
20090612000000,71.64,71.64,69.99,70.92,0.0
20090615000000,70.93,70.93,68.56,69.44,0.0
20090616000000,69.89,72.4,69.55,70.24,0.0
20090617000000,70.0,71.12,69.02,70.85,0.0
20090618000000,70.99,71.49,69.8,71.06,0.0
20090619000000,71.37,71.96,68.63,69.19,0.0
20090622000000,69.47,69.62,66.12,66.98,0.0
20090623000000,66.89,69.25,65.9,68.8,0.0
20090624000000,68.41,69.31,67.58,68.33,0.0
20090625000000,68.11,70.51,68.05,69.78,0.0
20090626000000,70.0,70.81,68.5,68.92,0.0
20090629000000,68.95,71.42,68.1,70.99,0.0
20090630000000,71.3,73.5,68.4,69.3,0.0
20090701000000,69.9,71.32,68.08,68.79,0.0
20090702000000,68.9,69.19,66.21,66.65,0.0
20090703000000,66.25,67.13,65.25,65.61,0.0
20090706000000,65.2,65.46,63.26,64.05,0.0
20090707000000,64.36,64.89,62.59,63.23,0.0
20090708000000,62.5,63.13,60.3,60.43,0.0
20090709000000,60.9,62.17,59.76,61.1,0.0
20090710000000,61.43,61.44,59.53,60.52,0.0
20090713000000,60.66,61.59,59.49,60.69,0.0
20090714000000,61.09,62.26,60.48,60.86,0.0
20090715000000,61.35,63.83,61.33,63.09,0.0
20090716000000,63.23,63.3,61.99,62.75,0.0
20090717000000,63.8,65.93,62.81,65.38,0.0
20090720000000,65.03,66.76,65.03,66.44,0.0
20090721000000,66.63,67.92,65.69,66.87,0.0
20090722000000,66.37,67.48,65.5,67.21,0.0
20090723000000,66.87,69.78,66.7,69.25,0.0
20090724000000,68.78,70.46,68.69,70.32,0.0
20090727000000,70.06,71.28,69.96,70.81,0.0
20090728000000,70.57,71.36,69.07,69.88,0.0
20090729000000,69.42,69.89,66.14,66.53,0.0
20090730000000,66.37,70.37,66.36,70.11,0.0
20090731000000,69.79,72.12,68.06,71.7,0.0
20090803000000,71.98,73.95,71.5,73.55,0.0
20090804000000,73.31,74.89,72.24,74.28,0.0
20090805000000,74.65,75.62,73.2,75.51,0.0
20090806000000,75.18,76.0,74.0,74.83,0.0
20090807000000,74.69,75.55,73.13,73.59,0.0
20090810000000,73.23,74.26,73.04,73.5,0.0
20090811000000,73.5,74.19,71.91,72.46,0.0
20090812000000,72.49,73.52,71.68,72.89,0.0
20090813000000,73.24,74.72,72.96,73.48,0.0
20090814000000,74.28,74.47,71.86,72.41,0.0
20090817000000,71.35,71.44,69.21,70.54,0.0
20090818000000,70.61,73.2,69.46,72.37,0.0
20090819000000,73.13,74.9,71.17,74.59,0.0
20090820000000,74.74,74.78,73.1,73.33,0.0
20090821000000,73.55,74.97,72.65,74.19,0.0
20090824000000,74.21,74.75,73.82,74.26,0.0
20090825000000,73.95,74.23,71.04,71.82,0.0
20090826000000,71.28,72.48,70.6,71.65,0.0
20090827000000,71.55,72.94,70.42,72.51,0.0
20090828000000,72.96,73.35,71.9,72.79,0.0
20090831000000,72.79,72.95,68.85,69.65,0.0
20090901000000,69.65,71.05,67.61,67.73,0.0
20090902000000,67.99,68.55,66.76,67.66,0.0
20090903000000,67.51,68.7,66.95,67.12,0.0
20090904000000,67.4,67.67,65.96,66.82,0.0
20090907000000,66.69,68.05,66.38,66.53,0.0
20090908000000,66.79,70.1,66.79,69.42,0.0
20090909000000,69.45,70.88,69.09,69.83,0.0
20090910000000,70.06,70.7,69.11,69.86,0.0
20090911000000,69.95,70.77,67.05,67.69,0.0
20090914000000,67.68,68.0,66.66,67.44,0.0
20090915000000,67.55,67.93,66.68,67.35,0.0
20090916000000,69.56,71.72,69.01,71.67,0.0
20090917000000,71.63,72.2,70.92,71.55,0.0
20090918000000,71.53,71.79,70.51,71.32,0.0
20090921000000,71.17,71.45,68.07,68.69,0.0
20090922000000,68.84,70.75,68.82,70.53,0.0
20090923000000,70.39,70.48,67.3,67.99,0.0
20090924000000,67.56,67.98,64.58,64.82,0.0
20090925000000,64.81,65.85,64.08,65.11,0.0
20090928000000,65.42,66.29,64.49,65.54,0.0
20090929000000,65.93,66.0,64.66,65.49,0.0
20090930000000,65.35,69.34,65.0,69.07,0.0
20091001000000,68.92,69.79,67.61,69.19,0.0
20091002000000,68.65,68.74,66.74,68.07,0.0
20091005000000,67.45,68.69,65.9,68.04,0.0
20091006000000,68.11,69.74,67.66,68.56,0.0
20091007000000,69.12,69.45,66.65,67.2,0.0
20091008000000,67.4,70.49,67.07,69.77,0.0
20091009000000,69.35,70.56,68.85,70.0,0.0
20091012000000,70.29,72.02,70.29,71.36,0.0
20091013000000,71.13,72.83,70.84,72.4,0.0
20091014000000,72.75,73.45,72.32,73.1,0.0
20091015000000,73.4,74.65,72.84,74.45,0.0
20091016000000,76.6,77.22,75.39,76.99,0.0
20091019000000,77.09,77.87,76.51,77.77,0.0
20091020000000,77.72,78.18,76.45,77.24,0.0
20091021000000,76.92,80.26,76.04,79.69,0.0
20091022000000,79.41,79.93,78.3,79.51,0.0
20091023000000,79.73,80.15,78.05,78.92,0.0
20091026000000,78.49,80.1,76.62,77.26,0.0
20091027000000,77.23,78.45,76.42,77.92,0.0
20091028000000,78.0,78.1,75.62,75.86,0.0
20091029000000,75.72,78.63,75.57,78.04,0.0
20091030000000,78.19,78.23,75.09,75.2,0.0
20091102000000,75.24,77.08,74.98,76.55,0.0
20091103000000,76.55,78.32,75.08,78.11,0.0
20091104000000,77.79,79.45,77.67,78.89,0.0
20091105000000,78.31,78.95,77.8,77.99,0.0
20091106000000,78.29,78.81,75.25,75.87,0.0
20091109000000,76.26,78.52,76.26,77.77,0.0
20091110000000,77.5,78.92,76.36,77.5,0.0
20091111000000,77.7,78.62,77.07,77.95,0.0
20091112000000,77.95,78.26,75.63,76.02,0.0
20091113000000,75.73,76.92,75.03,75.55,0.0
20091116000000,76.79,79.27,76.57,78.76,0.0
20091117000000,78.8,79.56,78.02,78.97,0.0
20091118000000,79.45,80.14,78.67,79.47,0.0
20091119000000,79.4,79.79,77.2,77.64,0.0
20091120000000,77.93,78.15,76.5,77.2,0.0
20091123000000,77.55,79.58,77.12,77.46,0.0
20091124000000,77.46,77.84,76.01,76.46,0.0
20091125000000,76.6,78.63,76.31,78.44,0.0
20091126000000,78.31,78.31,76.95,76.99,0.0
20091127000000,77.18,77.37,73.7,77.18,0.0
20091130000000,77.46,79.3,76.4,78.47,0.0
20091201000000,78.42,79.91,78.25,79.35,0.0
20091202000000,79.34,79.67,77.48,77.88,0.0
20091203000000,78.09,78.95,77.41,78.36,0.0
20091204000000,77.59,79.8,76.94,77.52,0.0
20091207000000,77.83,78.25,76.28,76.43,0.0
20091208000000,76.78,77.02,75.08,75.19,0.0
20091209000000,75.47,76.19,72.0,72.39,0.0
20091210000000,72.75,73.26,71.15,71.86,0.0
20091211000000,71.85,72.6,71.02,71.88,0.0
20091214000000,71.47,72.37,71.16,71.89,0.0
20091215000000,72.04,72.81,71.57,72.05,0.0
20091216000000,72.29,73.86,72.03,73.55,0.0
20091217000000,74.78,74.78,72.35,73.37,0.0
20091218000000,73.2,74.84,72.76,73.75,0.0
20091221000000,73.62,74.64,72.48,72.99,0.0
20091222000000,72.99,74.0,71.97,73.46,0.0
20091223000000,73.61,75.66,73.24,75.45,0.0
20091224000000,75.53,76.5,74.71,76.31,0.0
20091228000000,76.3,77.42,76.2,77.32,0.0
20091229000000,77.42,78.03,76.8,77.64,0.0
20091230000000,77.53,78.65,77.51,78.03,0.0
20091231000000,78.65,78.94,77.77,77.93,0.0
20100104000000,78.49,80.48,78.34,80.12,0.0
20100105000000,80.29,80.84,79.75,80.59,0.0
20100106000000,80.38,82.21,79.77,81.89,0.0
20100107000000,82.0,82.05,81.05,81.51,0.0
20100108000000,81.51,82.05,80.59,81.37,0.0
20100111000000,81.53,82.45,80.41,80.97,0.0
20100112000000,80.55,80.86,78.49,79.3,0.0
20100113000000,78.49,79.09,77.04,78.31,0.0
20100114000000,78.55,78.98,77.49,77.82,0.0
20100115000000,78.35,78.35,76.81,77.11,0.0
20100118000000,76.91,77.59,76.39,77.1,0.0
20100119000000,77.23,77.85,75.37,77.63,0.0
20100120000000,77.5,77.56,75.7,76.32,0.0
20100121000000,76.06,76.82,74.23,74.58,0.0
20100122000000,74.4,75.15,72.17,72.83,0.0
20100125000000,72.46,73.8,72.46,73.69,0.0
20100126000000,73.69,73.7,72.45,73.29,0.0
20100127000000,73.2,73.62,71.28,72.24,0.0
20100128000000,72.36,73.11,71.51,72.13,0.0
20100129000000,72.2,73.28,71.02,71.46,0.0
20100201000000,71.35,73.65,71.13,73.11,0.0
20100202000000,73.6,76.17,73.0,76.06,0.0
20100203000000,75.8,76.99,75.46,75.92,0.0
20100204000000,75.9,75.95,71.43,72.13,0.0
20100205000000,72.13,72.52,67.87,69.59,0.0
20100208000000,70.36,70.82,69.21,70.11,0.0
20100209000000,69.63,72.47,69.61,72.13,0.0
20100210000000,71.89,73.0,70.83,72.54,0.0
20100211000000,72.8,73.58,72.02,73.05,0.0
20100212000000,73.91,74.0,71.65,72.9,0.0
20100215000000,73.12,73.15,72.29,72.51,0.0
20100216000000,72.62,76.0,72.55,75.68,0.0
20100217000000,75.75,76.48,75.4,76.27,0.0
20100218000000,75.85,78.0,75.27,77.78,0.0
20100219000000,76.99,78.45,76.45,78.19,0.0
20100222000000,78.44,78.94,77.85,78.61,0.0
20100223000000,78.4,78.64,76.57,77.25,0.0
20100224000000,77.35,78.5,76.63,78.09,0.0
20100225000000,77.74,78.42,75.29,76.29,0.0
20100226000000,76.45,77.99,75.91,77.59,0.0
20100301000000,77.69,78.47,76.21,76.89,0.0
20100302000000,77.05,79.25,76.55,78.18,0.0
20100303000000,78.27,79.58,77.88,79.25,0.0
20100304000000,79.32,79.42,78.15,78.54,0.0
20100305000000,78.93,80.53,78.8,79.89,0.0
20100308000000,80.21,80.92,79.45,80.47,0.0
20100309000000,80.26,80.4,78.7,79.91,0.0
20100310000000,79.7,81.46,79.22,80.48,0.0
20100311000000,80.25,80.67,79.65,80.28,0.0
20100312000000,80.41,81.29,78.7,79.39,0.0
20100315000000,79.09,79.53,77.27,77.89,0.0
20100316000000,77.6,79.86,77.25,79.02,0.0
20100317000000,80.92,82.08,80.53,81.96,0.0
20100318000000,81.9,81.9,80.9,81.48,0.0
20100319000000,81.42,81.42,79.2,79.88,0.0
20100322000000,79.61,80.8,78.0,80.54,0.0
20100323000000,80.74,81.17,79.85,80.7,0.0
20100324000000,80.37,80.37,78.9,79.62,0.0
20100325000000,79.43,80.46,79.2,79.61,0.0
20100326000000,79.36,80.68,78.77,79.29,0.0
