<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160620000000,5.6031,5.6031,5.2025,5.381,0.0
20160621000000,5.048,5.11,0.0,4.8547,0.0
20160622000000,4.8547,4.9773,3.75,4.0005,0.0
20160623000000,4.0007,4.025,3.51,3.888,0.0
20160624000000,3.888,4.3998,3.8862,4.2775,0.0
20160625000000,4.2775,4.48,3.91,4.243,0.0
20160626000000,4.243,4.2696,3.9542,4.0731,0.0
20160627000000,4.0731,4.175,4.0301,4.175,0.0
20160628000000,4.175,4.195,4.0131,4.1299,0.0
20160629000000,4.1299,4.1299,4.0,4.0599,0.0
20160630000000,4.0599,4.2999,4.0257,4.2091,0.0
20160701000000,4.2091,4.3873,4.1792,4.2663,0.0
20160702000000,4.2663,4.6694,4.2663,4.6532,0.0
20160703000000,4.6532,4.6532,4.1503,4.2809,0.0
20160704000000,4.2809,4.563,4.1789,4.5127,0.0
20160705000000,4.5127,4.55,4.3433,4.4219,0.0
20160706000000,4.4219,4.4863,4.4022,4.4799,0.0
20160707000000,4.4799,4.518,3.93,4.102,0.0
20160708000000,4.102,4.25,4.0562,4.25,0.0
20160709000000,4.25,4.25,3.97,4.1223,0.0
20160710000000,4.1223,4.1527,4.0621,4.138,0.0
20160711000000,4.138,4.2131,4.0631,4.1274,0.0
20160712000000,4.1274,4.2494,4.0824,4.1843,0.0
20160713000000,4.1843,4.2396,4.15,4.1734,0.0
20160714000000,4.1734,4.2,4.1258,4.1701,0.0
20160715000000,4.1701,4.1999,4.1472,4.19,0.0
20160716000000,4.19,4.2092,4.1157,4.16,0.0
20160717000000,4.16,4.284,4.152,4.1928,0.0
20160718000000,4.2187,4.2377,4.1527,4.169,0.0
20160719000000,4.169,4.1974,4.147,4.1817,0.0
20160720000000,4.1817,4.1817,4.1083,4.1574,0.0
20160721000000,4.1574,4.1574,4.0927,4.116,0.0
20160722000000,4.116,4.1641,3.9617,4.036,0.0
20160723000000,4.036,4.0606,4.014,4.0596,0.0
20160724000000,4.0596,4.096,4.0084,4.0933,0.0
20160725000000,4.0933,4.0933,3.9999,4.0102,0.0
20160726000000,4.0102,4.0543,3.9008,3.98,0.0
20160727000000,3.98,4.005,3.9258,3.9799,0.0
20160729000000,3.9957,4.1148,3.96,4.0767,0.0
20160730000000,4.0767,4.1149,4.0259,4.0551,0.0
20160731000000,4.0551,4.08,3.908,3.942,0.0
20160801000000,3.942,3.9599,3.8519,3.8534,0.0
20160802000000,3.8534,3.9081,3.7,3.7332,0.0
20160807000000,0.0,3.7332,0.0,3.7332,0.0
20160808000000,3.7332,3.7332,3.7332,3.7332,0.0
20160809000000,3.7332,3.7332,3.7332,3.7332,0.0
20160810000000,3.7332,3.8769,3.5503,3.56,0.0
20160811000000,3.56,3.746,3.5,3.746,0.0
20160812000000,3.746,3.77,3.61,3.65,0.0
20160813000000,3.66,3.75,3.5791,3.69,0.0
20160814000000,3.69,3.7058,3.5829,3.63,0.0
20160815000000,3.63,3.65,3.49,3.53,0.0
20160816000000,3.53,3.63,3.5195,3.6,0.0
20160817000000,3.6,3.61,3.56,3.5702,0.0
20160818000000,3.5702,3.639,3.5702,3.5907,0.0
20160819000000,3.5907,3.6241,3.57,3.6226,0.0
20160820000000,3.6226,3.6295,3.58,3.6235,0.0
20160821000000,3.6235,3.6348,3.5996,3.6246,0.0
20160822000000,3.6246,3.687,3.5996,3.672,0.0
20160823000000,3.672,4.02,3.67,3.95,0.0
20160824000000,3.95,3.9685,3.8414,3.8414,0.0
20160825000000,3.8414,3.8688,3.7683,3.8159,0.0
20160826000000,3.8159,3.8537,3.78,3.84,0.0
20160827000000,3.84,3.848,3.7103,3.758,0.0
20160828000000,3.758,3.7781,3.708,3.7645,0.0
20160829000000,3.7645,3.8085,3.746,3.7719,0.0
20160830000000,3.7719,3.85,3.74,3.803,0.0
20160831000000,3.803,3.8095,3.7771,3.809,0.0
20160901000000,3.809,3.8659,3.8,3.8262,0.0
20160902000000,3.8262,3.8549,3.8,3.817,0.0
20160903000000,3.817,3.9627,3.8132,3.9154,0.0
20160904000000,3.9154,4.108,3.9154,4.0101,0.0
20160905000000,4.0101,4.075,3.964,3.9781,0.0
20160906000000,3.9781,4.0198,3.94,3.97,0.0
20160907000000,3.97,4.007,3.9211,4.0051,0.0
20160908000000,4.0051,4.0599,3.9753,4.0289,0.0
20160909000000,4.0289,4.04,3.9573,3.9789,0.0
20160910000000,3.9789,4.0221,3.9789,4.0199,0.0
20160911000000,4.0199,4.0199,3.873,3.8977,0.0
20160912000000,3.8977,3.8992,3.7319,3.8569,0.0
20160913000000,3.8569,3.8799,3.81,3.845,0.0
20160914000000,3.845,3.892,3.845,3.892,0.0
20160915000000,3.892,3.892,3.85,3.86,0.0
20160916000000,3.86,3.8826,3.825,3.83,0.0
20160917000000,3.83,3.83,3.8038,3.811,0.0
20160918000000,3.811,3.85,3.8066,3.8334,0.0
20160919000000,3.8334,3.8758,3.8334,3.837,0.0
20160920000000,3.837,3.8587,3.801,3.801,0.0
20160921000000,3.7948,3.81,3.7326,3.8011,0.0
20160922000000,3.8011,3.8011,3.7501,3.7506,0.0
20160923000000,3.7506,3.8174,3.7501,3.808,0.0
20160924000000,3.808,3.8609,3.8054,3.8234,0.0
20160925000000,3.8234,3.834,3.8,3.8,0.0
20160926000000,3.8,3.8881,3.8,3.8582,0.0
20160927000000,3.8582,3.8956,3.843,3.843,0.0
20160928000000,3.843,3.8771,3.8269,3.857,0.0
20160929000000,3.857,3.8687,3.8291,3.8529,0.0
20160930000000,3.8529,3.8529,3.8175,3.8486,0.0
20161001000000,3.8486,3.8688,3.8378,3.85,0.0
20161002000000,3.85,3.854,3.814,3.8491,0.0
20161003000000,3.8491,3.8555,3.8121,3.8555,0.0
20161004000000,3.8555,3.8555,3.81,3.8142,0.0
20161005000000,3.8142,3.86,3.8142,3.83,0.0
20161006000000,3.83,3.8554,3.8165,3.8478,0.0
20161007000000,3.8478,3.8857,3.8463,3.8649,0.0
20161008000000,3.8649,3.8888,3.8254,3.8295,0.0
20161009000000,3.8295,3.8479,3.7866,3.7866,0.0
20161010000000,3.7866,3.859,3.7685,3.784,0.0
20161011000000,3.784,3.8554,3.7714,3.8304,0.0
20161012000000,3.8304,3.8438,3.8038,3.81,0.0
20161013000000,3.81,3.95,3.81,3.9329,0.0
20161014000000,3.9329,3.9329,3.8905,3.9228,0.0
20161015000000,3.9228,3.925,3.889,3.892,0.0
20161016000000,3.892,3.915,3.8511,3.881,0.0
20161017000000,3.881,3.9282,3.8178,3.8365,0.0
20161018000000,3.8365,3.8883,3.8251,3.8272,0.0
20161019000000,3.8272,3.8623,3.7853,3.8157,0.0
20161020000000,3.8157,3.8157,3.7803,3.789,0.0
20161021000000,3.789,3.8569,3.7875,3.8569,0.0
20161022000000,3.8569,3.9995,3.8559,3.918,0.0
20161023000000,3.918,3.9459,3.8997,3.8997,0.0
20161024000000,3.8997,3.9399,3.881,3.881,0.0
20161025000000,3.881,3.933,3.7987,3.916,0.0
20161026000000,3.916,3.995,3.8809,3.9885,0.0
20161027000000,3.9885,4.08,3.9521,3.992,0.0
20161028000000,3.992,4.0109,3.8912,3.9947,0.0
20161029000000,3.9947,4.105,3.9734,4.0898,0.0
20161030000000,4.0898,4.0898,4.0106,4.03,0.0
20161031000000,4.03,4.05,4.0,4.0303,0.0
20161114000000,3.8773,3.92,3.842,3.8997,0.0
20161115000000,3.8997,3.9652,3.8531,3.9031,0.0
20161116000000,3.9031,4.0,3.8715,3.94,0.0
20161117000000,3.94,4.0094,3.8691,3.8983,0.0
20161118000000,3.8979,3.97,3.8979,3.909,0.0
20161119000000,3.909,3.9686,3.9005,3.9569,0.0
20161120000000,3.9569,3.98,3.8543,3.89,0.0
20161121000000,3.89,3.9476,3.8795,3.9476,0.0
20161122000000,3.9476,3.962,3.8685,3.8991,0.0
20161123000000,3.8991,3.9262,3.8353,3.8609,0.0
20161124000000,3.8609,3.91,3.8013,3.8997,0.0
20161125000000,3.8997,3.9003,3.8511,3.9003,0.0
20161126000000,3.9003,3.92,3.83,3.83,0.0
20161127000000,3.83,3.8893,3.8231,3.8231,0.0
20161128000000,3.8231,3.8839,3.8004,3.873,0.0
20161129000000,3.873,3.8826,3.7736,3.8252,0.0
20161130000000,3.8252,3.8824,3.7981,3.8809,0.0
20161201000000,3.8809,3.9048,3.83,3.8777,0.0
20161202000000,3.8777,3.952,3.8777,3.9,0.0
20161203000000,3.9,3.9329,3.8862,3.91,0.0
20161204000000,3.91,3.9192,3.8713,3.9056,0.0
20161205000000,3.9056,3.9095,3.0003,3.4783,0.0
20161206000000,3.4783,3.5364,3.4353,3.52,0.0
20161207000000,3.52,3.6651,3.4635,3.6601,0.0
20161208000000,3.6601,3.744,3.6501,3.68,0.0
20161209000000,3.68,3.7101,3.6503,3.6987,0.0
20161210000000,3.6987,3.7,3.6305,3.6823,0.0
20161211000000,3.6823,3.6823,3.6046,3.633,0.0
20161212000000,3.633,3.7017,3.6091,3.6386,0.0
20161213000000,3.6386,3.67,3.6049,3.653,0.0
20161214000000,3.653,3.6592,3.5789,3.6021,0.0
20161215000000,3.6021,3.6587,3.5844,3.65,0.0
20161216000000,3.65,3.65,3.6,3.6,0.0
20161217000000,3.6,3.72,3.6,3.7195,0.0
20161218000000,3.7195,3.7197,3.6685,3.672,0.0
20161219000000,3.672,3.6887,3.6296,3.6493,0.0
20161220000000,3.6493,3.6599,3.6318,3.656,0.0
20161221000000,3.656,3.698,3.6023,3.632,0.0
20161222000000,3.632,3.7379,3.6175,3.6742,0.0
20161223000000,3.6742,4.6199,3.6044,4.6161,0.0
20161224000000,4.6161,4.684,4.31,4.431,0.0
20161225000000,4.431,4.4451,4.1,4.2991,0.0
20161226000000,4.2991,4.4085,4.15,4.257,0.0
20161227000000,4.257,4.4946,4.2413,4.3633,0.0
20161228000000,4.3633,4.6239,4.3633,4.5976,0.0
20161229000000,4.5976,4.615,4.4431,4.59,0.0
20161230000000,4.59,4.59,4.25,4.4135,0.0
20161231000000,4.4135,4.4187,4.2738,4.3635,0.0
20170101000000,4.3635,4.5401,4.3457,4.4997,0.0
20170102000000,4.4997,4.74,4.4486,4.58,0.0
20170103000000,4.58,4.6665,4.455,4.593,0.0
20170104000000,4.593,4.7222,4.4304,4.59,0.0
20170105000000,4.642,4.721,4.1,4.2127,0.0
20170106000000,4.2127,4.2892,3.8,3.84,0.0
20170107000000,3.84,3.9999,3.629,3.963,0.0
20170108000000,3.963,4.04,3.92,4.02,0.0
20170109000000,4.02,4.44,3.8926,4.34,0.0
20170110000000,4.34,4.659,4.3015,4.574,0.0
20170111000000,4.574,4.619,3.7656,3.9443,0.0
20170112000000,3.9443,4.1,3.8067,4.0001,0.0
20170113000000,4.0001,4.0389,3.8622,3.9553,0.0
20170114000000,3.9262,3.9952,3.86,3.9466,0.0
20170115000000,3.9466,3.9506,3.8193,3.9135,0.0
20170116000000,3.9135,3.939,3.8255,3.8927,0.0
20170117000000,3.8927,4.0199,3.8401,3.95,0.0
20170118000000,3.95,3.958,3.7949,3.8949,0.0
20170119000000,3.8949,3.9499,3.8053,3.907,0.0
20170120000000,3.907,3.938,3.8502,3.9098,0.0
20170121000000,3.9098,3.9533,3.88,3.9208,0.0
20170122000000,3.9208,3.9259,3.8,3.85,0.0
20170123000000,3.85,3.8621,3.744,3.8246,0.0
20170124000000,3.8246,3.8636,3.7322,3.733,0.0
20170125000000,3.733,3.772,3.65,3.69,0.0
20170126000000,3.69,3.8738,3.6662,3.8368,0.0
20170127000000,3.8368,3.8809,3.7752,3.8809,0.0
20170128000000,3.8809,3.8958,3.8192,3.8558,0.0
20170129000000,3.8558,3.89,3.8314,3.8351,0.0
20170130000000,3.8351,4.08,3.8351,4.0715,0.0
20170131000000,4.0715,4.181,4.0154,4.06,0.0
20170201000000,4.06,4.0823,4.0,4.0163,0.0
20170202000000,4.0163,4.099,3.9801,4.085,0.0
20170203000000,4.085,4.085,3.8974,4.0141,0.0
20170204000000,4.0141,4.0587,3.94,4.012,0.0
20170205000000,4.012,4.012,3.895,3.9555,0.0
20170206000000,3.9555,4.0084,3.9155,3.924,0.0
20170207000000,3.924,4.0077,3.9106,3.9578,0.0
20170208000000,3.9578,4.01,3.8602,3.9208,0.0
20170209000000,3.9208,3.9899,3.61,3.737,0.0
20170210000000,3.737,3.8299,3.6503,3.8296,0.0
20170211000000,3.8296,3.8299,3.7701,3.8153,0.0
20170212000000,3.8153,3.8153,3.7394,3.7394,0.0
20170213000000,3.7394,3.7765,3.701,3.7698,0.0
20170214000000,3.7698,3.8389,3.7215,3.83,0.0
20170215000000,3.83,3.9158,3.8043,3.8933,0.0
20170216000000,3.8933,3.9384,3.8538,3.8831,0.0
20170217000000,3.8831,3.9274,3.84,3.8961,0.0
20170218000000,3.8961,3.9295,3.8139,3.8139,0.0
20170219000000,3.8139,3.8425,3.7528,3.8,0.0
20170220000000,3.8,3.8509,3.7515,3.8086,0.0
20170221000000,3.8086,3.886,3.7835,3.8566,0.0
20170222000000,3.8566,3.92,3.8429,3.9009,0.0
20170223000000,3.9009,3.961,3.8608,3.9057,0.0
20170224000000,3.9353,3.98,3.8087,3.9488,0.0
20170225000000,3.9488,3.9687,3.88,3.8801,0.0
20170226000000,3.8801,3.9294,3.819,3.8747,0.0
20170227000000,3.8747,3.9012,3.83,3.8728,0.0
20170228000000,3.8728,3.8986,3.7881,3.8061,0.0
20170301000000,3.8061,3.9325,3.7806,3.85,0.0
20170302000000,3.85,4.2659,3.8169,4.0601,0.0
20170303000000,4.0601,4.1386,4.0,4.1105,0.0
20170304000000,4.0999,4.0999,3.9431,4.0,0.0
20170305000000,4.0,4.0195,3.9529,4.0137,0.0
20170306000000,4.0137,4.1003,3.9812,4.1003,0.0
20170307000000,4.1003,4.101,3.9173,4.0069,0.0
20170308000000,4.0069,4.0069,3.8197,3.8882,0.0
20170309000000,3.8882,3.9613,3.8359,3.8734,0.0
20170310000000,3.8734,4.085,3.735,3.789,0.0
20170311000000,3.789,3.8875,3.7404,3.806,0.0
20170312000000,3.806,3.9199,3.7794,3.868,0.0
20170313000000,3.868,4.47,3.8152,4.3739,0.0
20170314000000,4.3739,4.3899,4.112,4.1707,0.0
20170315000000,4.1707,4.3798,4.112,4.3061,0.0
20170316000000,4.3061,4.559,4.1712,4.34,0.0
20170317000000,4.2982,4.3522,4.015,4.1,0.0
20170318000000,4.1,4.3,3.7794,4.0049,0.0
20170319000000,4.0049,4.115,3.886,3.9371,0.0
20170320000000,3.9371,4.06,3.8409,4.0584,0.0
20170321000000,4.0584,4.0776,3.98,4.0196,0.0
20170322000000,4.0173,4.0173,3.811,3.955,0.0
20170323000000,3.955,4.0399,3.8979,4.0076,0.0
20170324000000,4.0076,4.34,3.9171,4.1403,0.0
20170325000000,4.1403,4.2099,3.97,4.0817,0.0
20170326000000,4.0817,4.1499,4.0,4.0862,0.0
20170327000000,4.0862,4.188,4.0301,4.1263,0.0
20170328000000,4.1263,4.2192,4.0634,4.1837,0.0
20170329000000,4.1837,4.36,4.135,4.306,0.0
20170330000000,4.306,7.857,4.2701,7.78,0.0
20170331000000,7.8,7.84,6.001,7.09,0.0
20170401000000,7.13,7.7399,6.5463,7.5874,0.0
20170402000000,7.5874,8.6374,7.13,8.333,0.0
20170403000000,8.333,9.4889,7.6013,8.6001,0.0
20170404000000,8.6001,9.4493,8.121,9.095,0.0
20170405000000,9.095,12.75,8.7881,12.389,0.0
20170406000000,12.415,12.588,10.21,10.85,0.0
20170407000000,10.85,11.3,9.557,10.014,0.0
20170408000000,10.014,11.3,10.0,10.73,0.0
20170409000000,10.73,10.99,9.0,9.35,0.0
20170410000000,9.35,10.299,9.01,9.9101,0.0
20170411000000,9.9251,10.39,9.51,9.7771,0.0
20170412000000,9.7771,12.311,9.758,11.791,0.0
20170413000000,11.79,11.87,10.75,11.234,0.0
20170414000000,11.234,12.199,11.183,11.915,0.0
20170415000000,11.915,12.38,11.243,11.848,0.0
20170416000000,11.848,12.197,11.691,12.05,0.0
20170417000000,12.05,12.87,11.51,11.66,0.0
20170418000000,11.671,11.97,10.98,11.52,0.0
20170419000000,11.52,11.58,10.51,10.608,0.0
20170420000000,10.608,11.99,10.521,11.595,0.0
20170421000000,11.595,13.3,11.437,12.839,0.0
20170422000000,12.851,15.49,12.7,15.487,0.0
20170423000000,15.488,17.345,15.23,16.7,0.0
20170424000000,16.7,16.7,15.317,16.2,0.0
20170425000000,16.2,16.83,15.46,16.65,0.0
20170426000000,16.604,17.283,15.927,16.242,0.0
20170427000000,16.242,16.37,14.4,16.022,0.0
20170428000000,16.022,16.069,15.2,15.5,0.0
20170429000000,15.5,17.031,15.354,16.909,0.0
20170430000000,16.988,17.509,16.551,16.84,0.0
20170501000000,16.84,17.68,16.158,17.299,0.0
20170502000000,17.298,17.65,16.5,17.2,0.0
20170503000000,17.2,25.4,17.05,23.02,0.0
20170504000000,23.001,26.7,22.013,24.941,0.0
20170505000000,24.941,28.729,24.089,26.238,0.0
20170506000000,26.238,28.999,26.098,28.676,0.0
20170507000000,28.676,32.832,28.577,30.696,0.0
20170508000000,30.663,30.989,28.0,28.707,0.0
20170509000000,28.706,34.7,24.271,34.032,0.0
20170510000000,34.0,39.0,30.991,32.335,0.0
20170511000000,32.263,34.221,28.33,31.0,0.0
20170512000000,31.0,31.9,27.56,27.796,0.0
20170513000000,27.801,29.409,26.0,29.4,0.0
20170514000000,29.398,30.995,28.0,29.395,0.0
20170515000000,29.395,29.431,25.479,25.774,0.0
20170516000000,25.791,26.799,23.188,23.72,0.0
20170517000000,23.72,26.936,21.01,26.011,0.0
20170518000000,25.977,29.92,25.567,29.09,0.0
20170519000000,29.134,29.385,26.52,27.359,0.0
20170520000000,27.373,27.892,26.85,27.202,0.0
20170521000000,27.202,28.665,25.258,25.6,0.0
20170522000000,25.61,26.236,21.713,23.951,0.0
20170523000000,24.002,30.885,23.274,30.796,0.0
20170524000000,30.798,34.45,30.047,33.579,0.0
20170525000000,33.579,33.99,26.06,27.027,0.0
20170526000000,27.211,29.424,23.586,24.21,0.0
20170527000000,24.21,25.3,17.755,22.09,0.0
20170528000000,22.069,24.978,20.6,22.817,0.0
20170529000000,22.817,25.433,21.925,24.789,0.0
20170530000000,24.789,26.0,23.1,23.624,0.0
20170531000000,23.671,25.152,21.93,24.777,0.0
20170601000000,24.777,28.6,23.911,26.5,0.0
20170602000000,26.503,27.66,25.4,26.957,0.0
20170603000000,26.967,27.155,25.81,26.422,0.0
20170604000000,26.422,27.59,25.81,27.395,0.0
20170605000000,27.415,30.81,27.389,29.999,0.0
20170606000000,29.999,30.89,28.185,29.762,0.0
20170607000000,29.762,30.564,27.7,28.123,0.0
20170608000000,28.101,30.397,27.435,29.847,0.0
20170609000000,29.847,30.812,29.485,29.506,0.0
20170610000000,29.506,29.965,28.6,28.72,0.0
20170611000000,28.72,34.164,28.72,33.15,0.0
20170612000000,33.151,33.422,22.0,27.991,0.0
20170613000000,27.991,30.1,27.42,30.08,0.0
20170614000000,30.08,31.016,26.776,28.185,0.0
20170615000000,28.266,29.04,24.3,28.54,0.0
20170616000000,28.565,33.413,27.251,33.248,0.0
20170617000000,33.248,47.5,33.2,45.358,0.0
20170618000000,45.358,45.49,39.5,43.231,0.0
20170619000000,43.372,49.99,41.934,47.197,0.0
20170620000000,47.197,48.3,43.1,45.77,0.0
20170621000000,45.77,46.938,41.6,43.8,0.0
20170622000000,43.76,47.539,42.094,45.85,0.0
20170623000000,45.85,46.3,45.023,45.23,0.0
20170624000000,45.23,45.615,40.635,41.31,0.0
20170625000000,41.31,43.115,37.775,40.214,0.0
20170626000000,40.158,40.94,34.1,37.78,0.0
20170627000000,37.78,39.547,32.7,39.547,0.0
20170628000000,39.576,42.418,37.179,41.192,0.0
20170629000000,41.192,41.423,38.125,39.269,0.0
20170630000000,39.265,40.75,38.332,38.83,0.0
20170701000000,38.83,39.241,35.61,37.1,0.0
20170702000000,37.01,41.25,35.7,40.4,0.0
20170703000000,40.4,47.267,39.477,45.298,0.0
20170704000000,45.3,54.833,45.185,54.5,0.0
20170705000000,54.59,55.47,48.85,52.75,0.0
20170706000000,52.75,52.76,49.235,50.831,0.0
20170707000000,50.831,50.992,44.501,45.63,0.0
20170708000000,45.686,51.6,43.592,50.924,0.0
20170709000000,50.924,52.153,47.885,48.209,0.0
20170710000000,48.201,49.365,42.2,44.399,0.0
20170711000000,44.315,46.0,40.0,43.435,0.0
20170712000000,43.435,47.999,41.275,46.84,0.0
20170713000000,46.84,47.39,43.776,45.168,0.0
20170714000000,45.165,45.664,39.635,42.35,0.0
20170715000000,42.35,42.5,37.701,38.38,0.0
20170716000000,38.409,41.864,36.0,40.879,0.0
20170717000000,40.934,43.03,39.651,42.09,0.0
20170718000000,42.129,44.9,40.701,43.365,0.0
20170719000000,43.469,44.25,39.5,40.018,0.0
20170720000000,40.0,46.137,40.0,44.812,0.0
20170721000000,44.85,47.89,44.2,45.45,0.0
20170722000000,45.45,47.577,45.136,47.01,0.0
20170723000000,47.01,47.207,43.62,45.107,0.0
20170724000000,45.107,45.698,44.06,45.1,0.0
20170725000000,45.1,45.48,40.2,42.191,0.0
20170726000000,42.081,42.83,40.101,42.102,0.0
20170727000000,42.102,42.404,40.655,41.774,0.0
20170728000000,41.774,42.153,39.532,40.439,0.0
20170729000000,40.439,41.375,38.384,41.053,0.0
20170730000000,41.017,42.0,39.601,40.001,0.0
20170731000000,40.001,43.47,38.111,42.183,0.0
20170801000000,42.107,44.361,40.2,43.147,0.0
20170802000000,43.12,43.251,41.438,41.756,0.0
20170803000000,41.812,42.99,41.661,42.581,0.0
20170804000000,42.58,43.628,42.283,43.018,0.0
20170805000000,43.018,47.232,42.976,46.239,0.0
20170806000000,46.311,46.911,45.0,45.486,0.0
20170807000000,45.486,46.79,45.174,46.0,0.0
20170808000000,46.0,49.737,45.75,49.0,0.0
20170809000000,49.0,50.208,46.714,47.56,0.0
20170810000000,47.56,48.593,46.486,46.486,0.0
20170811000000,46.5,47.374,46.0,46.971,0.0
20170812000000,46.964,47.6,45.783,45.879,0.0
20170813000000,45.879,47.68,43.843,45.248,0.0
20170814000000,45.276,46.275,44.86,45.424,0.0
20170815000000,45.499,45.57,41.37,42.97,0.0
20170816000000,43.003,44.85,41.961,43.911,0.0
20170817000000,43.911,44.909,42.91,43.71,0.0
20170818000000,43.68,47.8,43.014,46.541,0.0
20170819000000,46.485,46.524,42.71,44.976,0.0
20170820000000,44.976,47.314,43.9,45.632,0.0
20170821000000,45.7,48.8,45.035,48.014,0.0
20170822000000,47.97,47.971,44.51,46.22,0.0
20170823000000,46.327,55.0,45.927,53.146,0.0
20170824000000,53.004,53.464,49.55,49.663,0.0
20170825000000,49.678,52.274,49.26,50.907,0.0
20170826000000,50.915,52.097,49.9,51.529,0.0
20170827000000,51.529,64.265,51.5,60.501,0.0
20170828000000,60.462,64.82,58.729,62.14,0.0
20170829000000,62.161,63.933,60.631,63.534,0.0
20170830000000,63.527,66.064,61.397,65.452,0.0
20170831000000,65.6,74.251,64.776,72.689,0.0
20170901000000,72.352,89.677,71.266,87.115,0.0
20170902000000,87.155,93.619,72.441,78.38,0.0
20170903000000,78.495,83.58,72.823,78.65,0.0
20170904000000,78.76,78.761,61.81,66.776,0.0
20170905000000,66.8,74.569,60.746,73.288,0.0
20170906000000,73.0,82.0,73.0,81.111,0.0
20170907000000,81.11,83.031,77.1,80.1,0.0
20170908000000,80.1,82.21,67.4,73.0,0.0
20170909000000,72.91,73.5,68.674,70.899,0.0
20170910000000,70.75,70.9,62.54,67.356,0.0
20170911000000,67.25,71.499,65.617,67.979,0.0
20170912000000,68.121,72.0,64.3,65.794,0.0
20170913000000,65.945,66.3,57.76,61.653,0.0
20170914000000,61.653,62.675,44.63,45.0,0.0
20170915000000,44.898,55.236,33.0,51.821,0.0
20170916000000,51.82,56.763,49.521,51.824,0.0
20170917000000,51.892,52.778,47.59,50.71,0.0
20170918000000,50.72,57.377,50.72,56.111,0.0
20170919000000,56.299,57.091,51.0,52.679,0.0
20170920000000,52.58,54.376,50.985,51.502,0.0
20170921000000,51.538,52.56,44.997,46.393,0.0
20170922000000,46.333,48.7,44.62,47.5,0.0
20170923000000,47.535,49.89,46.201,49.15,0.0
20170924000000,49.148,49.417,47.079,47.359,0.0
20170925000000,47.3,53.24,47.3,52.353,0.0
20170926000000,52.361,54.426,51.316,52.183,0.0
20170927000000,52.203,57.38,52.091,56.904,0.0
20170928000000,56.823,57.247,53.9,54.84,0.0
20170929000000,54.919,54.955,50.552,52.875,0.0
20170930000000,52.958,56.01,52.913,55.56,0.0
20171001000000,55.532,55.69,53.557,54.87,0.0
20171002000000,54.875,55.196,52.98,53.359,0.0
20171003000000,53.301,53.569,51.187,52.15,0.0
20171004000000,52.083,52.999,50.501,51.235,0.0
20171005000000,51.235,51.948,50.12,51.665,0.0
20171006000000,51.643,52.8,51.35,52.056,0.0
20171007000000,52.068,52.952,51.531,52.571,0.0
20171008000000,52.628,54.82,52.309,53.379,0.0
20171009000000,53.3,53.485,47.981,50.098,0.0
20171010000000,50.068,51.78,49.66,50.698,0.0
20171011000000,50.698,51.139,50.193,50.804,0.0
20171012000000,50.804,59.8,50.693,59.8,0.0
20171013000000,60.303,60.779,55.22,59.305,0.0
20171014000000,59.306,66.316,58.21,63.913,0.0
20171015000000,63.94,70.25,62.0,65.624,0.0
20171016000000,65.861,66.479,62.272,64.782,0.0
20171017000000,64.782,65.0,58.466,59.113,0.0
20171018000000,59.187,61.803,52.882,60.5,0.0
20171019000000,60.5,61.399,58.221,59.55,0.0
20171020000000,59.614,62.3,58.111,59.98,0.0
20171021000000,59.964,60.379,56.08,58.003,0.0
20171022000000,58.014,58.57,55.398,56.422,0.0
20171023000000,56.422,56.422,51.92,54.522,0.0
20171024000000,54.55,58.927,52.408,55.617,0.0
20171025000000,55.635,56.248,53.499,56.014,0.0
20171026000000,56.057,56.879,54.9,55.5,0.0
20171027000000,55.5,56.0,54.645,54.958,0.0
20171028000000,54.958,55.75,53.601,53.992,0.0
20171029000000,54.076,57.9,53.692,56.902,0.0
20171030000000,56.817,58.867,55.728,56.131,0.0
20171031000000,56.18,56.787,55.5,55.51,0.0
20171101000000,55.552,55.59,52.56,52.69,0.0
20171102000000,52.77,54.911,49.489,54.05,0.0
20171103000000,54.05,55.99,53.67,55.83,0.0
20171104000000,55.751,56.056,54.389,54.72,0.0
20171105000000,54.636,55.452,54.321,54.615,0.0
20171106000000,54.512,55.846,53.358,54.375,0.0
20171107000000,54.306,63.32,54.306,60.3,0.0
20171108000000,60.295,64.22,59.58,62.37,0.0
20171109000000,62.409,66.76,61.303,64.201,0.0
20171110000000,64.32,65.646,55.68,58.611,0.0
20171111000000,58.611,63.592,58.28,61.685,0.0
20171112000000,61.909,61.993,56.41,58.037,0.0
20171113000000,58.261,61.594,57.737,60.85,0.0
20171114000000,60.979,63.3,59.564,61.99,0.0
20171115000000,62.0,64.9,61.86,63.14,0.0
20171116000000,63.13,72.766,62.5,70.699,0.0
20171117000000,70.601,71.489,65.152,67.2,0.0
20171118000000,67.132,69.822,65.089,69.591,0.0
20171119000000,69.514,73.19,68.357,71.666,0.0
20171120000000,71.697,73.19,70.854,72.447,0.0
20171121000000,72.397,73.0,68.031,69.845,0.0
20171122000000,69.903,72.02,69.902,71.731,0.0
20171123000000,71.878,76.25,70.51,72.634,0.0
20171124000000,72.37,77.735,71.981,77.735,0.0
20171125000000,77.623,89.252,76.82,88.696,0.0
20171126000000,86.7,87.936,83.0,85.447,0.0
20171127000000,85.48,92.8,85.448,90.8,0.0
20171128000000,90.802,94.47,89.044,94.1,0.0
20171129000000,94.1,102.7,75.0,83.7,0.0
